CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
6.969864829031686e-05,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.002128914080864144,8.357613641931012e-05,0.002979182953255641,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021355068616476795,0.0007559606088294324,0.0023330058939096264
7.738825120119142e-05,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0019399218559602517,0.00019020775874739544,0.002979182953255641,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021242034860275314,0.0009074651110121905,0.0022189868088689302
8.715612516905912e-05,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0019531292992979615,0.00018732582300879855,0.002979182953255641,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.002185651738786081,0.0011620551507625985,0.0021663626157732243
6.710080946907545e-05,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0019084755622990385,0.0011527742954387603,0.002979182953255641,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021575595258477723,0.0014916164905622066,0.0018593881560482735
9.375190120783204e-05,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0017867784058301429,0.0009740942796457523,0.002656054944988563,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021991714625670426,0.0015947020281298564,0.0016927448779118718
0.00010301661481453299,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0018194825512378046,0.0009596846009527678,0.002656054944988563,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021991714625670426,0.0022100914493670388,0.001754139769856862
0.00012539084348337214,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0018962115077711653,0.00246405505650035,0.0029627791945764904,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.002176121441694584,0.002936375918593663,0.0014559360089811955
0.00013884491401022238,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.001697785394768909,0.0027464847588828463,0.0030568274110036207,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021991714625670426,0.004812220321908019,0.0012629806342969406
0.00012019516584088933,0.0,0.0012262187212189078,0.0,0.0015961481524763277,0.0017616213709011723,0.0017868001579300784,0.0031701956098750834,0.0006208609271523179,0.0011279578637543085,0.0019167960593243025,0.0021991714625670426,0.0025302813766604967,0.0017015155767611558
4.852762918078951e-05,0.0036521739130434784,0.001000850012688081,0.0,0.0015640826761989014,0.0018751424910181524,0.0013170446325387836,0.003548783945105004,0.0008278145695364238,0.0011763680724991286,0.0017990041227177813,0.002191746696228318,0.0021007583034619555,0.001727827673309009
2.3719635721524187e-05,0.0036521739130434784,0.001000850012688081,0.0,0.0015640826761989014,0.0019229408573831967,0.0018156195153160473,0.003548783945105004,0.0008278145695364238,0.0011763680724991286,0.0017990041227177813,0.0021829367122890853,0.0014728736655499064,0.0017979932641032834
2.9314560172324106e-05,0.0036521739130434784,0.001000850012688081,0.0,0.0015640826761989014,0.0020474681802816015,0.0006080884408439461,0.003548783945105004,0.0008278145695364238,0.0011763680724991286,0.0017990041227177813,0.0021991714625670426,0.000824684300541199,0.0021926747123210775
2.7241758249691485e-05,0.0036521739130434784,0.001000850012688081,0.0,0.0015640826761989014,0.001886148693799577,0.0006167342480597367,0.003548783945105004,0.0008278145695364238,0.0011763680724991286,0.0017990041227177813,0.0021991714625670426,0.0013166834571140733,0.002052343530732528
7.43802273029119e-06,0.013043478260869565,0.0007098227040341,0.0,0.001460760585971639,0.0018515577707722422,0.0013718014115721247,0.003811764838215196,0.0006208609271523179,0.002270438790132063,0.002259463511270547,0.0021991714625670426,0.0023116150848503307,0.0016576620825147343
7.170035146626287e-06,0.01565217391304348,0.0002164959247304005,0.0,0.0014358207710891966,0.002279541827501356,0.0006311439267527212,0.0045287913564794014,0.0010347682119205299,0.0010940707176329344,0.0019167960593243025,0.0021937968182770707,0.0007512749025763573,0.0031048273926466453
1.1239071110844408e-05,0.014782608695652174,0.00013131720024630848,0.0,0.001460760585971639,0.0020072169243952483,0.0010288510586790936,0.004784481690176637,0.0004139072847682119,0.0015152395337128693,0.001852545912084382,0.0021991714625670426,0.0009012175026747571,0.0021663626157732243
7.831800404247782e-06,0.017391304347826087,0.00023424149233125302,0.0,0.0014643234166691309,0.0021433793759483024,0.0011671839741317447,0.004335174928641046,0.0010347682119205299,0.0012393013438673948,0.001616962038871339,0.002177007980958909,0.0006169513233215409,0.002771540836373842
8.44707801980496e-05,0.004347826086956522,0.0009103476179237332,0.0,0.0016139623059637867,0.0019323747454815605,0.000841525235670295,0.004069590264311941,0.0016556291390728477,0.0013748499283528911,0.0021095465010440646,0.0021647072486663953,0.0010714648298698153,0.002043572831883244
5.648521967532898e-05,0.004347826086956522,0.0009103476179237332,0.0,0.0016139623059637867,0.0018638218253001155,0.001360273668617737,0.003609868417900698,0.0016556291390728477,0.0013748499283528911,0.0021095465010440646,0.0021991714625670426,0.0014400737217783817,0.0017190569744597248
8.166511427110888e-05,0.004347826086956522,0.0009103476179237332,0.0,0.0016139623059637867,0.0018053317190902586,0.0019078414589511483,0.0037626577130265007,0.0016556291390728477,0.0013748499283528911,0.0021095465010440646,0.0021892533045474033,0.002053901240931206,0.0016401206848161657
9.391050610428679e-05,0.004347826086956522,0.0009103476179237332,0.0,0.0016139623059637867,0.0018760858798279889,0.0026917279798495054,0.0035507628112313775,0.0016556291390728477,0.0013748499283528911,0.0021095465010440646,0.002094892281600775,0.0022553866098134305,0.0014033118158854896
6.030814459332424e-05,0.004347826086956522,0.0009103476179237332,0.0,0.0016139623059637867,0.0020301727187679343,0.0019539524307686986,0.003762709788450879,0.0016556291390728477,0.0013748499283528911,0.0021095465010440646,0.0021991714625670426,0.0010511601027731572,0.0019470951445411165
6.918454966042909e-05,0.004347826086956522,0.0009103476179237332,0.0,0.0016139623059637867,0.002126398377371247,0.001250760110551055,0.004156087544204224,0.0016556291390728477,0.0013748499283528911,0.0021095465010440646,0.002191857513636359,0.0014838069801404149,0.0021926747123210775
1.0670281137351554e-05,0.003043478260869565,0.00024488883289176447,0.0,0.0014824938532263393,0.0022339447016925967,0.001714751764465156,0.0048028643149821615,0.0006208609271523179,0.0010456605088881143,0.0019917545644375437,0.002178891876895601,0.0012573311779084568,0.002894330620263822
1.960137754806149e-05,0.01391304347826087,0.0005980256281487293,0.0,0.0014180066176017376,0.00197797187129032,0.0005129845614702483,0.0034429666827683883,0.0008278145695364238,0.0016314240347004376,0.0017240456176045404,0.0021991714625670426,0.0007294082733953407,0.0020611142295818125
2.3949339364665534e-05,0.01391304347826087,0.0005980256281487293,0.0,0.0014180066176017376,0.0018197970141744168,0.0008962820147036362,0.0034429666827683883,0.0008278145695364238,0.0016314240347004376,0.0017240456176045404,0.0021991714625670426,0.0015993877343829315,0.0017015155767611558
3.166081881298213e-05,0.002173913043478261,0.0010771559533717468,0.0,0.0014571977552741472,0.0018484131414061211,0.0006167342480597367,0.0033838610760990677,0.0008278145695364238,0.0016701522016962936,0.0020238796380575037,0.00219534826198964,0.0012651406883302484,0.001929553746842548
7.412864712232852e-05,0.002173913043478261,0.0010771559533717468,0.0,0.0014571977552741472,0.001759105667408275,0.0010605523518036593,0.0033838610760990677,0.0008278145695364238,0.0016701522016962936,0.0020238796380575037,0.0021991714625670426,0.0020445298284250558,0.0015261015997754697
7.009242596427345e-05,0.002173913043478261,0.0010771559533717468,0.0,0.0014571977552741472,0.001850614381962406,0.0009510387937369773,0.0033838610760990677,0.0008278145695364238,0.0016701522016962936,0.0020238796380575037,0.0021991714625670426,0.0013729119321509733,0.0018330760595004205
4.8270579865845624e-05,0.0,0.0019182958576521552,0.0,0.0014714490780641145,0.002017908664240061,0.00019020775874739544,0.0027533839131515235,0.0008278145695364238,0.0014765113667170133,0.002056004711677464,0.0021261981993722636,0.0010495982006887986,0.002122509121526803
8.682797710742865e-05,0.0,0.0019182958576521552,0.0,0.0014714490780641145,0.0018745135651449282,0.0005043387542544576,0.0027533839131515235,0.0008278145695364238,0.0014765113667170133,0.002056004711677464,0.002088575689342457,0.0015431592593460315,0.001903241650294695
5.01191472796974e-05,0.0,0.0019182958576521552,0.0,0.0014714490780641145,0.00190721771055259,0.00022479098761055824,0.0027533839131515235,0.0008278145695364238,0.0014765113667170133,0.002056004711677464,0.002165981648858863,0.0008621699505657989,0.0019997193376368226
0.00010686141626997028,0.0,0.0019182958576521552,0.0,0.0014714490780641145,0.001963821039142774,0.00017868001579300784,0.0027533839131515235,0.0008278145695364238,0.0014765113667170133,0.002056004711677464,0.0020898500895349245,0.0011776741716061818,0.002052343530732528
4.318428491057297e-05,0.0,0.002276756323189376,0.0,0.0015569570148039177,0.0019726260013679135,0.00017291614431581403,0.002213986667441549,0.0010347682119205299,0.0019267263080438404,0.0020024629223108635,0.002188200539171017,0.0010589696131949487,0.002113738422677519
5.202240603715427e-05,0.0,0.002276756323189376,0.0,0.0015569570148039177,0.0019767140195438714,0.0012968710823686052,0.0023447480580553494,0.0010347682119205299,0.0019267263080438404,0.0020024629223108635,0.002123427764171247,0.001396340463416348,0.001876929553746842
5.552812116224004e-05,0.0,0.002276756323189376,0.0,0.0015569570148039177,0.0019745127789875866,0.0021470421252546908,0.002110200346655685,0.0010347682119205299,0.0019267263080438404,0.0020024629223108635,0.0020704016344237877,0.0018695967949769227,0.001754139769856862
4.761975287694514e-05,0.0,0.002276756323189376,0.0,0.0015569570148039177,0.0019308024307984999,0.0013199265682773804,0.002130145234192557,0.0010347682119205299,0.0019267263080438404,0.0020024629223108635,0.002144095210770831,0.0016040734406360063,0.0018243053606511364
3.0878732599429456e-05,0.0,0.002276756323189376,0.0,0.0015569570148039177,0.0019597330209668164,0.0015475994916265357,0.0026111138537501283,0.0010347682119205299,0.0019267263080438404,0.0020024629223108635,0.0021409923233456922,0.001927387172098181,0.0018593881560482735
4.586962988158251e-05,0.0,0.002276756323189376,0.0,0.0015569570148039177,0.0018471552896596724,0.0010547884803264657,0.0023447480580553494,0.0010347682119205299,0.0019267263080438404,0.0020024629223108635,0.002194517131429335,0.0014213308967660815,0.0017804518664047149
2.2494549624770343e-05,0.004347826086956522,0.0008624345854014316,0.0,0.001517765877131508,0.0021153921745898224,0.0009654484724299617,0.0028124374443964655,0.0008278145695364238,0.001360326865729445,0.002034587995930824,0.0021991714625670426,0.0008262462026255573,0.0024557956777996066
2.4403277516587716e-05,0.004347826086956522,0.0008624345854014316,0.0,0.001517765877131508,0.002081430177435712,0.002028882759972218,0.0028124374443964655,0.0008278145695364238,0.001360326865729445,0.002034587995930824,0.0021921345571564604,0.0011276933049067153,0.0020961970249789496
2.0011562625099605e-05,0.004347826086956522,0.0008624345854014316,0.0,0.001517765877131508,0.0019817454265296654,0.0009279833078282021,0.0028124374443964655,0.0008278145695364238,0.001360326865729445,0.002034587995930824,0.0021991714625670426,0.0010495982006887986,0.0021751333146225087
1.9420896114164718e-05,0.004347826086956522,0.0008624345854014316,0.0,0.001517765877131508,0.0019392929300870276,0.0013458639899247527,0.0028124374443964655,0.0008278145695364238,0.001360326865729445,0.002034587995930824,0.0021644856138503137,0.0011729884653531068,0.0020084900364861066
2.766835072981113e-05,0.0,0.0007967759852782773,0.0,0.0015997109831738195,0.0020091037020149214,0.0013833291545265122,0.002488892832734362,0.0006208609271523179,0.0011957321559970568,0.0019810462065642234,0.0021991714625670426,0.0015025498051527146,0.0020961970249789496
3.136548555751469e-05,0.0,0.0007967759852782773,0.0,0.0015997109831738195,0.0020848892697384455,0.0016167659493528613,0.002310951107633862,0.0006208609271523179,0.0011957321559970568,0.0019810462065642234,0.0021736834587176893,0.0010199220610859904,0.0023330058939096264
2.837386906231669e-05,0.0,0.0007967759852782773,0.0,0.0015997109831738195,0.0018914945637219832,0.0012997530181072022,0.0023054831880741445,0.0006208609271523179,0.0011957321559970568,0.0019810462065642234,0.0021941292705011926,0.002008606080484814,0.0019734072410889695
3.9109779811994344e-05,0.0,0.0007967759852782773,0.0,0.0015997109831738195,0.0019248276350028696,0.0016369394995230395,0.0019515786039995175,0.0006208609271523179,0.0011957321559970568,0.0019810462065642234,0.0021894749393634844,0.0013182453591984316,0.0019470951445411165
3.095530048047657e-05,0.0,0.0006051238551890702,0.0,0.0017422242110734915,0.0022034417968412197,0.0024871105424091253,0.0017818647959507816,0.0004139072847682119,0.0013070756361101428,0.0019060877014509825,0.0021991714625670426,0.0008590461463970823,0.0020698849284310973
2.8997350379414627e-05,0.0,0.0006051238551890702,0.0,0.0017422242110734915,0.002226083128277293,0.0018185014510546443,0.0017781153653955472,0.0004139072847682119,0.0013070756361101428,0.0019060877014509825,0.002194517131429335,0.0008902841880842489,0.002517190569744597
2.561742534462054e-05,0.0,0.0006051238551890702,0.0,0.0017422242110734915,0.002017908664240061,0.001904959523212551,0.0016103283480488066,0.0004139072847682119,0.0013070756361101428,0.0019060877014509825,0.0021730185542694455,0.00137603573631969,0.001982177939938254
2.1504636305518356e-05,0.0,0.0006051238551890702,0.0,0.0017422242110734915,0.0020141351090007154,0.0021297505108231096,0.00161022419720005,0.0004139072847682119,0.0013070756361101428,0.0019060877014509825,0.002180609546720231,0.0012807597091738317,0.001929553746842548
2.2986771717216084e-05,0.004869565217391304,0.0026689333671682156,0.0,0.0016531534436361967,0.0020257702376553642,0.0015447175558879387,0.0019090329822824825,0.0008278145695364238,0.0013070756361101428,0.001948921132944263,0.0021886992175072,0.0012745121008363985,0.0020084900364861066
1.5723761286461156e-05,0.004869565217391304,0.0026689333671682156,0.0,0.0016531534436361967,0.0019531292992979615,0.0008328794284545042,0.0019090329822824825,0.0008278145695364238,0.0013070756361101428,0.001948921132944263,0.0021960131664378836,0.0009699411943865238,0.0021926747123210775
2.348446294402233e-05,0.004869565217391304,0.0026689333671682156,0.0,0.0016531534436361967,0.0019650788908892225,0.0022277363259354042,0.0018825265912739504,0.0008278145695364238,0.0013070756361101428,0.001948921132944263,0.0021991714625670426,0.001654054307335473,0.0018067639629525678
6.674531573564242e-05,0.0,0.0005128469036646372,0.0,0.0015854596603838522,0.0020833169550553846,0.0016657588569090084,0.0018201402328687998,0.0004139072847682119,0.001336121761357035,0.0019275044171976228,0.0019835207865199042,0.0010386648860982904,0.0024908784731967437
6.291692168328666e-05,0.0,0.0005128469036646372,0.0,0.0015854596603838522,0.001938035078340579,0.0020058272740634425,0.0018201402328687998,0.0004139072847682119,0.001336121761357035,0.0019275044171976228,0.0021710792496287337,0.0017711969636623479,0.001876929553746842
6.608355047802092e-05,0.0,0.0005128469036646372,0.0,0.0015854596603838522,0.0025374014355233057,0.0021902711613336445,0.0018201402328687998,0.0004139072847682119,0.001336121761357035,0.0019275044171976228,0.0021991714625670426,0.0006575607775148575,0.003394260454673028
4.477580300948087e-05,0.0,0.0005128469036646372,0.0,0.0015854596603838522,0.0024591001643068846,0.0010634342875422563,0.0018201402328687998,0.0004139072847682119,0.001336121761357035,0.0019275044171976228,0.0021804987293121904,0.0005575990441159243,0.003841566095986527
3.7518261713086446e-05,0.0,0.0005128469036646372,0.0,0.0015854596603838522,0.0023320571379155824,0.001801209836623063,0.0018201402328687998,0.0004139072847682119,0.001336121761357035,0.0019275044171976228,0.0021991714625670426,0.0009668173902178072,0.002911872017962391
8.130415140331532e-05,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0021153921745898224,0.0023026666551389237,0.001446551138379192,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.0021873139999066915,0.0014713117634655483,0.002411942183553185
6.252314400933007e-05,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0021323731731668774,0.00205482018161959,0.0014873261956673664,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.002191857513636359,0.0011979788987028402,0.002324235195060342
0.00012511191763098621,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0020141351090007154,0.002461173120761753,0.0014136915455965125,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.00039229362446396225,0.0016603019156729063,0.0016313499859668817
0.00011573235220271462,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0019298590419886633,0.0025188118355336914,0.0014136915455965125,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.002185707147490102,0.002099196401377597,0.0016927448779118718
7.634911567269486e-05,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0019392929300870276,0.0025937421647372104,0.0012607460241975748,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.0021758443981744822,0.0019258252700138226,0.0017629104687061463
7.253165988906012e-05,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0018399226421175934,0.002786831859223203,0.0010971771162254732,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.002183379981921248,0.0025724527329381718,0.0017102862756104404
9.363158025190086e-05,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0018352056980684114,0.0026484989437705517,0.0011513876330032375,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.002192356191972542,0.002914509289412646,0.0017102862756104404
7.173863540678644e-05,0.0,0.001519020586632974,0.0,0.0018526719626957375,0.0019267144126225422,0.0024554092492845596,0.0011052488070041027,0.0010347682119205299,0.001858952015801092,0.0022380467955239063,0.0021481400461643156,0.002200720036860889,0.001789222565253999
